name,latitude,longitude
Pushkaro-Kladbishchenskoye,53.007,39.0712
Puslishchevo,57.82458,39.07958
Prokunino,59.2938,39.0858
Bezmino,56.68985,39.09527
Molodino,55.88081,39.10278
Gruzskoye,50.21509,39.11072
Krasnaya Gorka,53.6433,39.11763
Urochishche Velikiy Liman,50.2916,39.1272
Urochishche Derevyagino,59.0475,39.1346
Markovo,57.44938,39.14287
Novosëlka,57.1311,39.1506
Balka Pochtovaya,47.82838,39.15985
Stepanovskaya,55.45,39.16667
Pristan’ Krivobor’ye,52.0387,39.1737
Studenaya,54.18556,39.18139
Khaurovo,57.21226,39.18932
Ozero Beloye,51.09246,39.1982
Shirokaya,46.49775,39.20425
Makenevskiy,47.45444,39.21361
Gavrilovskoye,54.85549,39.2215
Voronezhskoye Vodokhranilishche,51.65373,39.2287
Sindozh’,59.3905,39.2362
Molochnotovarnaya Ferma Kolkhoza Imeni Lenina,46.3182,39.2438
Monastyr’shchenka,51.63497,39.25214
Yarki,50.73878,39.26195
Fedotikha,55.46997,39.26965
Bogdanovka Vtoraya,53.50556,39.27972
Aydarovo,51.9051,39.2874
Andryushino,58.82157,39.29498
Zuyevo,59.2032,39.30216
Derben’,54.4887,39.312
Malyye Bazy,50.25759,39.32024
Berezniki,56.55007,39.32897
Salantyr’ Olenikov,47.67083,39.33694
Vaulovo,57.80647,39.34571
Korenëvo,59.11921,39.35321
Perkhur’yevo,59.60889,39.36113
Gora Boztepe,43.96278,39.36889
Yanino,55.19813,39.37778
Tridtsat Sed'moy Kilometr Ostanovochnyy Punkt,43.86806,39.38417
Balka Kugey,46.90125,39.39267
Bol’shaya Il’inka,55.25715,39.40056
Balka Lisich'ya,47.6071,39.41016
Vesëlyy,44.4926,39.4183
Shchëlkovo,57.90848,39.42759
Chernokulovo,56.74705,39.43747
Balka Lyashevaya,47.63252,39.44615
Solnechnyy,46.8696,39.4535
Fëdorovskoye,54.3905,39.4629
Imeni Mikoyana Sovkhoz,45.40722,39.47056
Lubyanka,53.44324,39.47989
Stantsiya Kabardinskaya,44.485,39.4881
Fokin Vtoroy,44.98056,39.49778
Shmat,47.13976,39.50546
Urochishche Tkhorëvka,50.461,39.515
Rakitnoye,51.79233,39.52166
Krasnaya Zarya,46.4332,39.5311
Urochishche Vasilinova Zayma,50.4796,39.537
Poplevinskiy,53.68468,39.54423
OstanovochnyyPunkt Sonchino,50.67422,39.55176
"RJH63 Time Signal Transmitter, Inner Ring Mast 5",44.77172,39.55866
Yuchmer,55.96139,39.56622
Balka Bolkhovets,50.121,39.574
Ostanovochnyy Punkt Leventsovskaya,47.21046,39.58265
Semendyukovo,56.40753,39.58885
Shegodskoye,56.67593,39.59646
Perekal’,54.72306,39.60361
Urochishche Spazhinka,50.5602,39.61094
Zhikharëvo,59.45,39.61667
Kartushina Balka,46.62579,39.62553
Akishevo,58.47219,39.63293
Nekrasovka,56.21844,39.64
Novinka,55.93068,39.64952
Drovnovo,56.09309,39.65657
Dashki,54.6053,39.6633
Omelikovo,59.75945,39.67114
Potapino,59.40897,39.67953
Kuznetsovka,59.32652,39.68684
Bugor Kremennyy,47.70256,39.6946
Velikoye,58.63702,39.70105
Chebotaryov Hotel,43.63323,39.70799
Semenkovo-1,59.27964,39.71539
Balka Krutaya,46.03606,39.72013
Kuzyayevskaya,55.50479,39.72707
Devitsa,52.0,39.73333
Moseytsevo,57.11044,39.73915
Platunovo,57.74972,39.74677
Ozero Dolgoye,60.4177,39.7556
Stantsiya Molot,57.67323,39.76103
Ostanovochnyy Punkt Khozhayevo,57.56813,39.76837
Yar Shirokiy,49.71228,39.77504
Nikol’skiye Vyselki,51.9518,39.7824
Ozero Danikovskoye,59.6463,39.789
Karpunino,59.8244,39.796
Chervony Gay,49.63509,39.80337
Ostanovochnyy Punkt 588 km,59.2344,39.8103
Stantsiya Ryazan’-Shumash’,54.66667,39.81667
Sokha,54.1455,39.8235
Bekrenevo,57.52243,39.83079
Petrovka,60.4799,39.8375
Akhun Cave,43.55116,39.84458
Nasilovo-Sazonovo,54.23667,39.85028
Ryabinki,56.4567,39.85869
Khomutovo,57.54117,39.86629
Dmitro-Pokrovskoye,51.7845,39.8722
Ivanovka,48.02528,39.87917
Borshchëvo,59.6989,39.8859
Osanovo,59.1807,39.8926
Prokhorovka,44.70417,39.89833
Kherota,43.43972,39.90528
Ivanovo-Shamshevo,46.875,39.91333
Fregat - 1,43.42084,39.91933
Stepanikha,56.237,39.92641
Alekseyevskiy Pervyy,60.76667,39.93333
Moldovka,43.44889,39.94167
Lakinsk,56.01931,39.94848
Gorlovka,47.75854,39.95419
Studenets,56.79621,39.96108
Makushin,46.43333,39.96667
Grushevskaya,47.44006,39.97416
Balka Baybach’ya,47.5821,39.98076
Timashëvka,46.53036,39.98602
Chernyshëvo,57.77041,39.99245
